stime,timestamp,id,source,dest,nhops
22.850000,8.166632,D9q09WrDMG76OdgL,1,3,2
22.930000,22.882112,Qc8Hu06zjv0bH6W3,5,3,1
22.992000,8.556865,pZLIi6XNgH7QUOPf,1,3,2
23.181000,23.138470,wLQytdh8lhFkhNtb,5,3,1
23.201000,23.089415,BlKeLp3XtbBkDi94,2,3,1
23.354000,23.311805,CBluQ9aC6BEPwxUt,5,3,1
23.690000,23.605605,gCKKu7UJGsvJ5W89,2,3,1
23.725000,23.664667,YeWLQzYEHD8Xtyoy,2,3,1
23.745000,23.687013,TXfKgbPBAbq2Ur5v,5,3,1
23.795000,9.990980,jPKZ5gwXhKIvbj2L,1,3,2
23.830000,23.777738,WvIOOXJ83kFo9WC0,2,3,1
23.895000,23.852148,skcbGxFkXfO6qPD1,5,3,1
23.970000,10.113841,sHvsdWcmn1W09Bkg,4,3,2
24.339000,24.296809,YxHU9a7XJzUNSlHt,5,3,1
24.425000,23.928582,j5H85fAjRR3b47k1,2,3,1
24.460000,24.417570,GwvDCqZPm4F2pK2P,5,3,1
24.470000,10.206998,TU13rqGhN4ZVDMej,1,3,2
24.705000,24.634760,luKvi3Twxcj2p7us,2,3,1
24.758000,24.715046,NcER5UmPF069CYb3,5,3,1
24.768000,24.718366,uS8klspb4B5EdK0C,5,3,1
24.827000,24.784772,D6aqZ2bndrly1oES,5,3,1
24.966000,24.923138,Agl3fKGC4x4k5Bar,5,3,1
25.230000,10.590923,Gzgc46Lp6EDqaBX6,1,3,2
25.277000,25.201526,v4W2jZOHwxmNsOsk,2,3,1
25.370000,25.237902,qrLgeL7V1Fwa4nPt,2,3,1
25.575000,25.532281,PEHmHEpMcseiIliK,5,3,1
25.585000,10.965085,J7Fx2Lowf3owTU5e,1,3,2
25.650000,25.568360,v8KOrQVHxZ0bMpv4,2,3,1
25.790000,25.742913,AvXRdcgxsiGVxSH7,5,3,1
25.833000,25.780730,XxUCzbHd9kCwsNSZ,5,3,1
25.843000,25.798924,RHZ5Y87B4AYMeHhb,5,3,1
25.959000,25.916989,pft2oHvM7ay05edK,5,3,1
26.140000,26.089819,3ps8Btq0nWfisNv3,2,3,1
26.178000,26.127349,TiFJ8NlV7eKVbdJb,5,3,1
26.188000,26.058047,e7DxqGBs0yeoIN70,2,3,1
26.500000,26.419432,DTi3qXbE3EG3alZK,2,3,1
26.554000,26.511227,OuAsdZCDRoUnNKZ3,5,3,1
26.735000,26.668834,2nePTjrjqQ727R9c,2,3,1
27.050000,26.997071,ssieGPCxmoZq2kg0,2,3,1
27.098000,27.055030,rygfAx3m90OGb8R8,5,3,1
27.330000,27.251359,lWKFdjeWZNMkgLNF,2,3,1
27.515000,27.471183,ULQ5LWetulVD51Po,5,3,1
27.629000,27.586313,yEGO7JulzB6w0OXW,5,3,1
27.756000,27.689620,lw2KVGbxrx3DvdEx,2,3,1
27.809000,27.766112,U6I6j0tLGeKMf75J,5,3,1
27.829000,27.719625,sDMqpCg9p6VzEbDm,2,3,1
27.890000,27.831917,7DEUVFuHWexBg6Dw,2,3,1
28.137000,27.913234,tIXracYjC4AhjqsU,2,3,1
28.244000,28.156810,mw8uAZJHRKJHDlfd,2,3,1
28.347000,28.262746,5SIlDSdjLe6qpONd,2,3,1
28.380000,14.573857,iFnBIyxDKl91YWPD,1,3,2
28.415000,28.348287,MBqYkXghAPtCVMlB,2,3,1
28.432000,28.389233,iwxuazAega64OQHN,5,3,1
28.765000,28.687343,CHQ44hfQoQLNq2rU,2,3,1
28.870000,14.754014,SV27OsUVQhftCgGX,1,3,2
28.905000,28.862396,l96Nc6nD9DWApW1B,5,3,1
29.125000,15.276008,KNwIL8OPM03KLbfc,1,3,2
29.220000,29.154806,NH1B6BVwJBLzCvTy,2,3,1
29.234000,29.191273,Ro3igfBAW7mZtCgR,5,3,1
29.290000,29.187752,6DN5wmrEw4kqNKhA,2,3,1
29.381000,29.338775,EDgfRO8LdtfAtakR,5,3,1
29.436000,15.636218,Vm4c7dQ24RUHtSGQ,1,3,2
29.474000,29.431197,Naj4sJwPI8V9Xp5C,5,3,1
29.517000,29.430312,wmelj4Ghg7YCIs7S,2,3,1
29.535000,15.750196,dk3dXS3Z7lTULErP,1,3,2
29.570000,15.929298,16ehBccLYvCZukoc,4,3,2
29.605000,29.535603,w2K5l4sOYARJZ73Q,2,3,1
29.706000,29.663012,0QObi2ge7bMIRw8a,5,3,1
29.731000,29.679842,Xofolc1OUino2kwC,5,3,1
